FeatureID	Kingdom   Phylum  Class   Order   Family  Genus   Species
234b5aad7e9e8f232cdc5df2474f2602	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Nostocales	D_4__Cyanobacteriaceae    unassigned      unassigned
234b9a7dc1b538c1656450f5289b8594	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Verrucomicrobiales	D_4__DEV007	D_5__uncultured   unassigned
235f534ea2e271c4596e6cf65e6cc1cc	D_0__Eukaryota	D_1__Opisthokonta	D_2__Nucletmycea	D_3__Fungi	D_9__Malasseziaceae	D_10__Malassezia   unassigned
2361883f5b95a681caad58dbb72e332a	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodovibrionales	D_4__Kiloniellaceae	D_5__uncultured	D_6__uncultured
23630c0c281b9b73ac52f3f1fb5aa4ce	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast	D_4__Dictyopteris    unassigned      unassigned
2364ba444e922b3baff69c4d19f35d5b	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Nostocales	D_4__Cyanobacteriaceae	D_5__Chroococcus   unassigned
236c3fe061246b0b097a43f5b734f7d8	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhizobiales	D_4__Hyphomicrobiaceae	D_5__Filomicrobium   unassigned
236c87666f68ad2030bda643fa13c931	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Clostridiaceae    unassigned      unassigned
236d8c1f14075eb80b46c4cd952e3182	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Cytophagales	D_4__Amoebophilaceae	D_5__uncultured	D_6__uncultured
236dac91152c2b8abff31063b72b90e0	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Verrucomicrobiales	D_4__Rubritaleaceae	D_5__Haloferula	D_6__uncultured
2370431ebe1028feb41e670f5b70cd2a	D_0__Bacteria	D_1__Proteobacteria    unassigned      unassigned      unassigned      unassigned	unassigned
2373ed5d470d853f29965d5b2d5b0bd0	D_0__Bacteria	D_1__Actinobacteria	D_2__Actinobacteria	D_3__Micrococcales	D_4__Microbacteriaceae	D_5__Agromyces   unassigned
237540c8ae04c4d83c441aca0aa1b6a4	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast	D_4__uncultured    unassigned      unassigned
237e3e7c7d73bfc39da344f53c30e32c	D_0__Bacteria	D_1__Actinobacteria	D_2__Actinobacteria	D_3__Micrococcales	D_4__Micrococcaceae	D_5__Kocuria   unassigned
238b960016e7d7c62f97503329cedafb	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Pirellulales	D_4__Pirellulaceae	D_5__Pir4   unassigned
23948bae2daa7fe18a25b816f6fa0d7d	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria    unassigned      unassigned      unassigned      unassigned
2395de3b6fab76bebdc8039e7c407bf8	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhizobiales	D_4__Methyloligellaceae	D_5__Methyloceanibacter   unassigned
239d28bda1aa505b13a3255c09865b5f	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast	D_4__Tetraselmis    unassigned      unassigned
239e0212c17acb7fa9f2dfa101ebbacb	D_0__Bacteria	D_1__Planctomycetes	D_2__OM190	D_3__uncultured    unassigned      unassigned      unassigned
23a882f3ed683d7a3d50388de41fd379	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Pirellulales	D_4__Pirellulaceae	D_5__Rhodopirellula   unassigned
23a91019faa502d19ea0c0a0e3b4b7d7	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Vibrionales	D_4__Vibrionaceae	D_5__Vibrio   unassigned
23b2fb19dd71f9beeb204b7c651132f9	D_0__Eukaryota	D_1__Opisthokonta	D_2__Holozoa	D_3__Metazoa    unassigned      unassigned      unassigned
23bd14839a74b4e5ac71582689a8310a	D_0__Eukaryota    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
23bf286701066a14cf61875d76747769	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Cytophagales	D_4__Amoebophilaceae	D_5__uncultured   unassigned
23d75976fdb1ca8fd0fed3e24df5ebed	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhizobiales	D_4__Hyphomicrobiaceae	D_5__uncultured	D_6__uncultured
23dd22ab0ca289ff4f34f6ee038369a6	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Verrucomicrobiales	D_4__DEV007	D_5__uncultured   unassigned
23e3372939ab29c2a689656b4097d4d5	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rickettsiales	D_4__Mitochondria	D_5__Ceramium   unassigned
23e4ff6f454629b6d7c1edb2da739598	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Cellvibrionales	D_4__Halieaceae	D_5__Parahaliea   unassigned
23ed2f4b3cf900574a72a4e8e0b843c6	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Cytophagales	D_4__Amoebophilaceae	D_5__Candidatus   unassigned
23edac34e0f92850886126f8e22982dc	D_0__Bacteria	D_1__Actinobacteria	D_2__Acidimicrobiia	D_3__Microtrichales	D_4__Ilumatobacteraceae	D_5__Ilumatobacter	D_6__metagenome
23ee51dc2b0aa862fee6f442c9274c7c	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Verrucomicrobiales	D_4__Rubritaleaceae	D_5__Haloferula	D_6__uncultured
23f0db1d11573c98672297792a47cb16	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodobacterales	D_4__Rhodobacteraceae    unassigned      unassigned
23f1f698396a050a343e0cf64d67a1bd	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhizobiales	D_4__Methyloligellaceae	D_5__Methyloceanibacter   unassigned
23f2c84e8d9b99afb8d8046d9d56e641	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Caulobacterales	D_4__Caulobacteraceae	D_5__Brevundimonas   unassigned
23f81571122eea3d70f4152b8220dfc6	D_0__Bacteria	D_1__Actinobacteria	D_2__Thermoleophilia	D_3__Gaiellales	D_4__uncultured    unassigned      unassigned
23fa1b06979b6402f5461d59ddf03ce5	D_0__Bacteria    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
23fd785a4de2be1bdb6f2bb5c87e3e2a	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Planctomycetales	D_4__Gimesiaceae	D_5__uncultured	D_6__uncultured
23ff5cd34b31289f568ffa5a258d5f47	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__uncultured
24011ee3fc3a26a7db2cf2674b552f99	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rickettsiales	D_4__Mitochondria    unassigned      unassigned
240dcfd3a0ce9efbd4b5efaef1063afb	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhizobiales	D_4__Rhizobiaceae	D_5__Roseitalea   unassigned
240f204126a1ce793cf843a97caacb74	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodobacterales	D_4__Rhodobacteraceae    unassigned      unassigned
2410bf3ae5b17226e306be3a3512b61d	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Planctomycetales	D_4__uncultured    unassigned      unassigned
24156ba8bd5a9ae66a62f7d5cb93ab42	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Clostridiaceae    unassigned      unassigned
241f1803dc42408c2377049b93f0aa15	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhizobiales	D_4__Rhizobiaceae    unassigned      unassigned
241fc11919c0522a7b2cd3099bddfa4b	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Lachnospiraceae	D_5__Epulopiscium	D_6__uncultured
242067e6f3a296dc5f5f26c9658215aa	D_0__Bacteria	D_1__Chloroflexi	D_2__KD4-96	D_3__uncultured    unassigned      unassigned      unassigned
242cad8938d789651cf0ff59e3361bce	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Flavobacteriales	D_4__Flavobacteriaceae	D_5__Aquimarina   unassigned
243bb8f59aea74c914e581f05eb62611	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Pirellulales	D_4__Pirellulaceae	D_5__Pir4   unassigned
2454b161e01bcc742ccb111a639adced	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria    unassigned      unassigned      unassigned      unassigned
245ab3cf1729ae2b56ef03a6849aca98	D_0__Bacteria	D_1__Firmicutes	D_2__Bacilli	D_3__Bacillales	D_4__Bacillaceae	D_5__Bacillus   unassigned
245af0b808bd6ab7a6e4bb747603ec0e	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rickettsiales	D_4__Mitochondria	D_5__Berkeleya   unassigned
245bd3f11edbd38c7a5b228b57df203d	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__SAR324    unassigned      unassigned      unassigned
245c21044ed6c378fa2fcfcf249206df	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Cytophagales	D_4__Amoebophilaceae	D_5__uncultured	D_6__uncultured
246429707c95d72c7a55384913b94e30	D_0__Bacteria	D_1__Firmicutes    unassigned      unassigned      unassigned      unassigned	unassigned
2464b6c5f583b271876cc15a407ba01b	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Planctomycetales	D_4__uncultured	D_5__Planctomycetaceae   unassigned
2470cebeaf537d389896f1c61917b39e	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Lachnospiraceae    unassigned      unassigned
2471fef2263450cb43a2c10f4dd461be	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhizobiales	D_4__Xanthobacteraceae	D_5__Bradyrhizobium   unassigned
24741563caee5c141aa3f23ff427284e	D_0__Bacteria	D_1__Dependentiae	D_2__Babeliae	D_3__Babeliales	D_4__Vermiphilaceae	D_5__uncultured   unassigned
24873f6bfa31ecfcb065dc8db53ecfb2	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__Oligoflexales	D_4__Oligoflexaceae	D_5__uncultured   unassigned
2489df60e6335ad251014339a749e644	D_0__Bacteria	D_1__Epsilonbacteraeota	D_2__Campylobacteria	D_3__Campylobacterales	D_4__Arcobacteraceae	D_5__Arcobacter   unassigned
248e0bbf18519bd1477adb2a9cf6ba07	D_0__Bacteria    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
248e9f4b733f60db766a47b410db98fc	D_0__Bacteria	D_1__Chlamydiae	D_2__Chlamydiae	D_3__Chlamydiales    unassigned      unassigned      unassigned
2491012c5218530700d02864f3943992	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__UBA10353    unassigned      unassigned      unassigned
2491f67d5de826804b03cf490d35d4d0	D_0__Bacteria	D_1__Firmicutes    unassigned      unassigned      unassigned      unassigned	unassigned
249627fd56dcf328b25d53425e47c5df	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast	D_4__Lotharella    unassigned      unassigned
24975b2713d78cc7f3ad49918ec24eb4	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Pirellulales	D_4__Pirellulaceae	D_5__Blastopirellula	D_6__bacterium
249826d6fb8d28bdfcb1e9729c7faa9d	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Caedibacterales	D_4__Caedibacteraceae	D_5__Caedibacter   unassigned
249845d692ed62341fd73d9308b37a38	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Pirellulales	D_4__Pirellulaceae	D_5__Rhodopirellula	D_6__uncultured
2499d4a7a474318984c2f5e2561ba2bd	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhizobiales	D_4__Methyloligellaceae	D_5__Methyloceanibacter   unassigned
2499edb8b3c7b980588bf53aff80a8cd	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Peptostreptococcaceae    unassigned      unassigned
249dd098a54a70a970aceb8bc794e841	D_0__Bacteria	D_1__Planctomycetes	D_2__OM190    unassigned      unassigned      unassigned      unassigned
249f8faf3414c43f031335b175413ca2	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Lachnospiraceae    unassigned      unassigned
24a8ed30571300be1e26f2e264d30c06	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rickettsiales	D_4__Rickettsiaceae	D_5__uncultured	D_6__uncultured
24af7c54ff594a030fec79a6c41cc179	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Flavobacteriales	D_4__Flavobacteriaceae	D_5__Robiginitalea   unassigned
24b502add114573c8ece4d8ab512bd08	D_0__Eukaryota    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
24b5ca2cc695ddbeec88305a72edfc3f	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Pirellulales	D_4__Pirellulaceae	D_5__Rhodopirellula	D_6__uncultured
24b6d5c29dbc37cd9898b66117a6e3b9	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhizobiales	D_4__Beijerinckiaceae	D_5__Methylobacterium   unassigned
24bb98fb04a25ab0e1be0730e944d20d	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__SAR324    unassigned      unassigned      unassigned
24c14995618f89b1b70a984a42abdfbb	D_0__Bacteria	D_1__Actinobacteria	D_2__Thermoleophilia	D_3__Gaiellales	D_4__uncultured	D_5__metagenome	D_6__metagenome
24c1bdf4cf1044ddc72e49af6fc89298	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Cytophagales	D_4__Amoebophilaceae	D_5__Candidatus   unassigned
24c49c03350901fb1c270d58df98d0e2	Unassigned    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
24c94d276c2ecbd156f805a7dec49cc8	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Peptostreptococcaceae    unassigned      unassigned
24cff6c1e4e5c6191f94552c56a07647	D_0__Bacteria	D_1__Fusobacteria	D_2__Fusobacteriia	D_3__Fusobacteriales	D_4__Fusobacteriaceae    unassigned      unassigned
24d0175487ecd4124ce04eb83eb77a5e	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Thermosynechococcales	D_4__Thermosynechococcaceae	D_5__Synechococcus   unassigned
24d4b0ad907daddc754ed6796b8d8d74	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rickettsiales	D_4__Mitochondria	D_5__Riquetophycus   unassigned
24d99b93032b565f9eeebebcad0a67ea	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Cytophagales	D_4__Amoebophilaceae	D_5__uncultured	D_6__uncultured
24d9bd6faf25e14a91b89bb426187842	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Nostocales	D_4__Oscillatoriaceae	D_5__uncultured	D_6__uncultured
24da42e4126e9c5ead129e8d98e2acf8	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Sphingomonadales	D_4__Sphingomonadaceae	D_5__Porphyrobacter   unassigned
24dc660e7f486448968bf94ac7624d93	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rickettsiales	D_4__Mitochondria    unassigned      unassigned
24de4b1659715b5dd61cf5a769aeac11	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast	D_4__uncultured    unassigned      unassigned
24e9098da4337838988e67ccf27ef0e4	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodobacterales	D_4__Rhodobacteraceae    unassigned      unassigned
24f06066378951c89f15d40383386b8c	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Pirellulales	D_4__Pirellulaceae	D_5__Pirellula	D_6__uncultured
24fbb4d713e71ba2259665a1cd491da8	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast    unassigned      unassigned      unassigned
250a397510038e794b45c82e6174a39f	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Peptostreptococcaceae    unassigned      unassigned
25125274bc8463f507bde55d8bd7d3c2	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Cellvibrionales	D_4__Halieaceae    unassigned      unassigned
251b0ecf151c6b9a2912e4146f6fd785	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Ruminococcaceae    unassigned      unassigned
251e28a3cccd1b037fd1a6d04beab7d2	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Gammaproteobacteria    unassigned      unassigned      unassigned
251f5e9d78e5e3a01fa18159833e3351	D_0__Bacteria	D_1__Actinobacteria	D_2__Acidimicrobiia	D_3__Actinomarinales	D_4__uncultured    unassigned      unassigned
25212a7ff57a6f0a77849b68fa73f56d	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodobacterales	D_4__Rhodobacteraceae	D_5__Paracoccus   unassigned
25283317283dac3c07b9c15aaf09a098	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Verrucomicrobiales	D_4__DEV007	D_5__uncultured   unassigned
252eff963d6ff8b872986ee12690d50c	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Flavobacteriales	D_4__NS9    unassigned      unassigned
25352e5449e82dcab0532c1e89d3b534	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodobacterales	D_4__Rhodobacteraceae    unassigned      unassigned
25355fd82c6c5bfa11bb5a6927092c97	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhizobiales	D_4__Stappiaceae	D_5__Labrenzia   unassigned
253626be34da6ee678e21a112bae1138	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Nitrosococcales	D_4__Nitrosococcaceae    unassigned      unassigned
2543c4738275596855f4474489be5362	D_0__Bacteria	D_1__Kiritimatiellaeota	D_2__Kiritimatiellae	D_3__WCHB1-41    unassigned      unassigned      unassigned
2544483737e6f16f2b0db0187947a05b	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Cellvibrionales	D_4__Halieaceae	D_5__OM60(NOR5)   unassigned
2544c4abd7784fdeaf6add56c04584d2	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Cytophagales	D_4__Amoebophilaceae	D_5__uncultured	D_6__uncultured
25498fac61615a711ca53dfc062b0b05	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Christensenellaceae	D_5__uncultured   unassigned
255369c389425e14ceb47978d1cff806	D_0__Bacteria	D_1__Cyanobacteria	D_2__Melainabacteria	D_3__Vampirovibrionales	D_4__uncultured    unassigned      unassigned
255428ae39d7d22ad6272b0a95b0b373	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Clostridiaceae    unassigned      unassigned
255468d8740e33e599d176519525be0e	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rickettsiales	D_4__Mitochondria	D_5__uncultured   unassigned
25560ceaf73e2f9732beb8a8524007f5	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Legionellales	D_4__Legionellaceae	D_5__Legionella	D_6__Legionella
255c0d17c6a0a4e0a68f5aec62d4a0ed	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Vibrionales	D_4__Vibrionaceae	D_5__Photobacterium   unassigned
255d3ba31722366fb0f3a10aab054649	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast	D_4__Eimeria    unassigned      unassigned
256efe8f6bf3ec7f74622097a5b74a8c	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Clostridiaceae    unassigned      unassigned
2570663b38e4f279a06e9e25eae89a01	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodospirillales	D_4__uncultured	D_5__marine   unassigned
257199a343edbc031c3362b19ac0fb1a	D_0__Bacteria	D_1__Firmicutes	D_2__Bacilli	D_3__Lactobacillales	D_4__Aerococcaceae	D_5__Abiotrophia	D_6__unidentified
25735d0e60b7e159c3c581e4a69b9b6d	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rickettsiales	D_4__Mitochondria    unassigned      unassigned
2576a7c536fed3387c69a0b5d00ae654	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria    unassigned      unassigned      unassigned      unassigned
257ab449ade58289cebd20ef51a77420	Unassigned    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
257fdd0cce696c4868b42e6f788a00c6	D_0__Bacteria	D_1__Firmicutes	D_2__Clostridia	D_3__Clostridiales	D_4__Lachnospiraceae    unassigned      unassigned
259354c1a79f07650d2f52db397ce068	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Nostocales	D_4__Cyanobacteriaceae	D_5__Chroococcus   unassigned
259748d551b5899006f2b3542f2e6673	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Chloroplast    unassigned      unassigned      unassigned
2597f6d39c669387649acfa8a9a5503c	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria    unassigned      unassigned      unassigned      unassigned
25981a894677153bd64e6c55167d8367	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Verrucomicrobiales	D_4__Rubritaleaceae	D_5__Roseibacillus	D_6__uncultured
25a789199e9bd020aaad1d63950e88b5	D_0__Bacteria	D_1__Cyanobacteria	D_2__Oxyphotobacteria	D_3__Nostocales	D_4__Phormidiaceae	D_5__Trichodesmium   unassigned
25b28044941bc530d7d2308914a8da89	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rickettsiales	D_4__Midichloriaceae    unassigned      unassigned
25b32536b6feefe7160477788072a84c	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Planctomycetales	D_4__Rubinisphaeraceae	D_5__uncultured	D_6__uncultured
25bafb666c16da3e0a2388d086627478	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Bacteroidales	D_4__Porphyromonadaceae	D_5__Porphyromonas   unassigned
25c582b74574f9db1d66fcca246f24c7	D_0__Bacteria	D_1__Planctomycetes	D_2__OM190    unassigned      unassigned      unassigned      unassigned
25c6ea64e5c29048c7f8c86eb87957a2	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Bacteroidales	D_4__Rikenellaceae	D_5__dgA-11   unassigned
25c7106256c369fab35c94071281e59c	D_0__Bacteria    unassigned      unassigned      unassigned      unassigned	unassigned	unassigned
25c73d460acb739fdd4b0dd0f20c4c0b	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Cytophagales	D_4__Flammeovirgaceae	D_5__Algivirga   unassigned
25cc1800938b6382bb7b0e4b1b7a6277	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria    unassigned      unassigned      unassigned      unassigned
25d2b81dcbe95b24dc17c6c6362fecc8	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__SAR86    unassigned      unassigned      unassigned
25ed4a90a458a181aa059a51f82c03c7	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Verrucomicrobiales	D_4__Rubritaleaceae	D_5__Haloferula	D_6__Haloferula
25f077dde557381e27722eab387bc974	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhodobacterales	D_4__Rhodobacteraceae	D_5__Roseovarius   unassigned
25f5378a5fb0c72a96dbd5495ade93a2	D_0__Bacteria	D_1__Actinobacteria	D_2__Acidimicrobiia	D_3__Microtrichales	D_4__Ilumatobacteraceae	D_5__Ilumatobacter	D_6__metagenome
